post_id,image_ID,comments_count,likes_count,followers,author_name,caption,date,year,month,day,category,labels
kayaancontractor_100226_2892795825581264307_389_36,2022-07-29_04-15-56_UTC_9.jpg,36,389,0,kayaancontractor,"I WANNA BE HER!💗

#GucciAttache, An Object of Desire. @gucci #gifted 
 
 A piece of contemporary design created from the awareness of a modern attitude and of the intentional revival of a historical object from the archive: Gucci Attache is a bag that reinterprets tradition and the system of House codes while transporting a silhouette, which draws from an intuition and an attitude of the 1970s, into the present through a narrative and gesturality outside the confines of gender, feminine or masculine.
.
Thank you to my wonderful #Gucci fam for the love! @manekathadani @nidhi.panicker 
.
#gucci #gucciattache #guccigirl #love #shotoniphone #boyswannabeher #hook #attache #purse #pursefirst #guccibag #guccipurse #alessandromichele #gucciloveparade #loveparade #newbag #shape #shapeshifteringucci #cresentmoon #toronto #canada #shapeshiftinouttatown #kayaancontractor #shapeshifterin",2022-07-2,2022,7,2,Core Influencers,"Joint,Shoulder,Luggage and bags,Textile,Sleeve,Bag,Shoulder bag,Comfort,Fashion design,Travel,"
taramilktea_1371196_3044530324525497948_12772_71,2023-02-23_12-45-18_UTC_1.jpg,71,12772,0,taramilktea,"For a wonderfully unique stay in Tokyo, look no further than @tokyostationhotel. This hotel is filled with so much history and charm, you could walk it’s halls and have walked entire length of Tokyo Tower while reading about the hotel throughout the years on your way. 🗼

Beyond the award-winning breakfast buffet, you'll find a few more charms, such as the ability to people-watch commuters below at Tokyo Station or watch the trains pass by from your dinner table. Be sure to save this hotel for a special occasion or at least stop by for their beautiful high tea. 🫖 #TokyoStationHotel #Tokyo 🇯🇵",2023-02-2,2023,2,2,Core Influencers,"Wedding dress,Dress,Door,Wood,Human body,Window,Bridal clothing,Bridal party dress,Waist,Interior design,"
taramilktea_1371196_3044530324525497948_12772_71,2023-02-23_12-45-18_UTC_2.jpg,71,12772,0,taramilktea,"For a wonderfully unique stay in Tokyo, look no further than @tokyostationhotel. This hotel is filled with so much history and charm, you could walk it’s halls and have walked entire length of Tokyo Tower while reading about the hotel throughout the years on your way. 🗼

Beyond the award-winning breakfast buffet, you'll find a few more charms, such as the ability to people-watch commuters below at Tokyo Station or watch the trains pass by from your dinner table. Be sure to save this hotel for a special occasion or at least stop by for their beautiful high tea. 🫖 #TokyoStationHotel #Tokyo 🇯🇵",2023-02-2,2023,2,2,Core Influencers,"Building,Sky,Skyscraper,Plant,Daytime,Tower,Tree,Urban design,Tower block,Public space,"
taramilktea_1371196_3044530324525497948_12772_71,2023-02-23_12-45-18_UTC_3.jpg,71,12772,0,taramilktea,"For a wonderfully unique stay in Tokyo, look no further than @tokyostationhotel. This hotel is filled with so much history and charm, you could walk it’s halls and have walked entire length of Tokyo Tower while reading about the hotel throughout the years on your way. 🗼

Beyond the award-winning breakfast buffet, you'll find a few more charms, such as the ability to people-watch commuters below at Tokyo Station or watch the trains pass by from your dinner table. Be sure to save this hotel for a special occasion or at least stop by for their beautiful high tea. 🫖 #TokyoStationHotel #Tokyo 🇯🇵",2023-02-2,2023,2,2,Core Influencers,"Building,Fixture,Interior design,Hall,Symmetry,Ceiling,Tints and shades,City,Glass,Window,"
taramilktea_1371196_3044530324525497948_12772_71,2023-02-23_12-45-18_UTC_4.jpg,71,12772,0,taramilktea,"For a wonderfully unique stay in Tokyo, look no further than @tokyostationhotel. This hotel is filled with so much history and charm, you could walk it’s halls and have walked entire length of Tokyo Tower while reading about the hotel throughout the years on your way. 🗼

Beyond the award-winning breakfast buffet, you'll find a few more charms, such as the ability to people-watch commuters below at Tokyo Station or watch the trains pass by from your dinner table. Be sure to save this hotel for a special occasion or at least stop by for their beautiful high tea. 🫖 #TokyoStationHotel #Tokyo 🇯🇵",2023-02-2,2023,2,2,Core Influencers,"Furniture,Table,Chair,Lighting,Interior design,Decoration,Hall,Ceiling,Event,Function hall,"
taramilktea_1371196_3044530324525497948_12772_71,2023-02-23_12-45-18_UTC_5.jpg,71,12772,0,taramilktea,"For a wonderfully unique stay in Tokyo, look no further than @tokyostationhotel. This hotel is filled with so much history and charm, you could walk it’s halls and have walked entire length of Tokyo Tower while reading about the hotel throughout the years on your way. 🗼

Beyond the award-winning breakfast buffet, you'll find a few more charms, such as the ability to people-watch commuters below at Tokyo Station or watch the trains pass by from your dinner table. Be sure to save this hotel for a special occasion or at least stop by for their beautiful high tea. 🫖 #TokyoStationHotel #Tokyo 🇯🇵",2023-02-2,2023,2,2,Core Influencers,"Food,Table,Tableware,Property,Furniture,Window,Dishware,Couch,Interior design,Lighting,"
taramilktea_1371196_3044530324525497948_12772_71,2023-02-23_12-45-18_UTC_6.jpg,71,12772,0,taramilktea,"For a wonderfully unique stay in Tokyo, look no further than @tokyostationhotel. This hotel is filled with so much history and charm, you could walk it’s halls and have walked entire length of Tokyo Tower while reading about the hotel throughout the years on your way. 🗼

Beyond the award-winning breakfast buffet, you'll find a few more charms, such as the ability to people-watch commuters below at Tokyo Station or watch the trains pass by from your dinner table. Be sure to save this hotel for a special occasion or at least stop by for their beautiful high tea. 🫖 #TokyoStationHotel #Tokyo 🇯🇵",2023-02-2,2023,2,2,Core Influencers,"Furniture,Property,Comfort,Window,Fixture,Bed,Textile,Wood,Building,Bed frame,"
taramilktea_1371196_3044530324525497948_12772_71,2023-02-23_12-45-18_UTC_7.jpg,71,12772,0,taramilktea,"For a wonderfully unique stay in Tokyo, look no further than @tokyostationhotel. This hotel is filled with so much history and charm, you could walk it’s halls and have walked entire length of Tokyo Tower while reading about the hotel throughout the years on your way. 🗼

Beyond the award-winning breakfast buffet, you'll find a few more charms, such as the ability to people-watch commuters below at Tokyo Station or watch the trains pass by from your dinner table. Be sure to save this hotel for a special occasion or at least stop by for their beautiful high tea. 🫖 #TokyoStationHotel #Tokyo 🇯🇵",2023-02-2,2023,2,2,Core Influencers,"Building,Window,Infrastructure,Sky,Urban design,Tower block,Line,Material property,City,Commercial building,"
taramilktea_1371196_3044530324525497948_12772_71,2023-02-23_12-45-18_UTC_8.jpg,71,12772,0,taramilktea,"For a wonderfully unique stay in Tokyo, look no further than @tokyostationhotel. This hotel is filled with so much history and charm, you could walk it’s halls and have walked entire length of Tokyo Tower while reading about the hotel throughout the years on your way. 🗼

Beyond the award-winning breakfast buffet, you'll find a few more charms, such as the ability to people-watch commuters below at Tokyo Station or watch the trains pass by from your dinner table. Be sure to save this hotel for a special occasion or at least stop by for their beautiful high tea. 🫖 #TokyoStationHotel #Tokyo 🇯🇵",2023-02-2,2023,2,2,Core Influencers,"Building,Furniture,Property,Comfort,Light,Lighting,Lamp,Wood,Bed frame,Interior design,"
taramilktea_1371196_3044530324525497948_12772_71,2023-02-23_12-45-18_UTC_9.jpg,71,12772,0,taramilktea,"For a wonderfully unique stay in Tokyo, look no further than @tokyostationhotel. This hotel is filled with so much history and charm, you could walk it’s halls and have walked entire length of Tokyo Tower while reading about the hotel throughout the years on your way. 🗼

Beyond the award-winning breakfast buffet, you'll find a few more charms, such as the ability to people-watch commuters below at Tokyo Station or watch the trains pass by from your dinner table. Be sure to save this hotel for a special occasion or at least stop by for their beautiful high tea. 🫖 #TokyoStationHotel #Tokyo 🇯🇵",2023-02-2,2023,2,2,Core Influencers,"Furniture,Property,Table,Chair,Decoration,Lighting,Interior design,Curtain,Hall,Floor,"
diipakhosla_1908495_3056051620174180977_15925_120,2023-03-11_10-16-04_UTC_1.jpg,120,15925,0,diipakhosla,"When @mohitrai styles you for his 1st @itrhofficial Lakme Fashion Week Debut collection 🔥💜 

Also, Bombay is starting to feel more and more like our 2nd home now ✨

📸 @dinesh_ahuja 
💄@rakshandairanimakeupandhair
💇🏽‍♀️ @makeupbyvirja 
Outfit by @itrhofficial @itrh_ridhibansal",2023-03-1,2023,3,1,Core Influencers,"Leg,Flash photography,Waist,Thigh,Trunk,Fashion design,Abdomen,Formal wear,Human leg,Midnight,"
diipakhosla_1908495_3056051620174180977_15925_120,2023-03-11_10-16-04_UTC_2.jpg,120,15925,0,diipakhosla,"When @mohitrai styles you for his 1st @itrhofficial Lakme Fashion Week Debut collection 🔥💜 

Also, Bombay is starting to feel more and more like our 2nd home now ✨

📸 @dinesh_ahuja 
💄@rakshandairanimakeupandhair
💇🏽‍♀️ @makeupbyvirja 
Outfit by @itrhofficial @itrh_ridhibansal",2023-03-1,2023,3,1,Core Influencers,"Lip,Shoulder,Eyelash,Neck,Flash photography,Makeover,Fashion model,Cool,Thigh,Eye shadow,"
diipakhosla_1908495_3056051620174180977_15925_120,2023-03-11_10-16-04_UTC_3.jpg,120,15925,0,diipakhosla,"When @mohitrai styles you for his 1st @itrhofficial Lakme Fashion Week Debut collection 🔥💜 

Also, Bombay is starting to feel more and more like our 2nd home now ✨

📸 @dinesh_ahuja 
💄@rakshandairanimakeupandhair
💇🏽‍♀️ @makeupbyvirja 
Outfit by @itrhofficial @itrh_ridhibansal",2023-03-1,2023,3,1,Core Influencers,"Flash photography,Waist,Purple,Entertainment,Smile,Performing arts,One-piece garment,Dress,Fashion design,Thigh,"
diipakhosla_1908495_3056051620174180977_15925_120,2023-03-11_10-16-04_UTC_4.jpg,120,15925,0,diipakhosla,"When @mohitrai styles you for his 1st @itrhofficial Lakme Fashion Week Debut collection 🔥💜 

Also, Bombay is starting to feel more and more like our 2nd home now ✨

📸 @dinesh_ahuja 
💄@rakshandairanimakeupandhair
💇🏽‍♀️ @makeupbyvirja 
Outfit by @itrhofficial @itrh_ridhibansal",2023-03-1,2023,3,1,Core Influencers,"Shoulder,One-piece garment,Flash photography,Dress,Waist,Thigh,Entertainment,Fashion design,Trunk,Fashion model,"
diipakhosla_1908495_3056051620174180977_15925_120,2023-03-11_10-16-04_UTC_5.jpg,120,15925,0,diipakhosla,"When @mohitrai styles you for his 1st @itrhofficial Lakme Fashion Week Debut collection 🔥💜 

Also, Bombay is starting to feel more and more like our 2nd home now ✨

📸 @dinesh_ahuja 
💄@rakshandairanimakeupandhair
💇🏽‍♀️ @makeupbyvirja 
Outfit by @itrhofficial @itrh_ridhibansal",2023-03-1,2023,3,1,Core Influencers,"Flash photography,Waist,Thigh,Belly dance,Entertainment,Trunk,Navel,Performing arts,Chest,Brassiere,"
diipakhosla_1908495_3048197784752191508_6632_91,2023-02-28_14-11-54_UTC.jpg,91,6632,0,diipakhosla,"Boom! Presenting our February ‘23 cover featuring the multi-hyphenate @diipakhosla ✨

She's a global influencer, activist, an entrepreneur who is consistently setting benchmarks for the South Asian community worldwide and paving the way for her peers for over a decade 🌎

Stay tuned for the entire interview with her on our page super soon 🚀

Outfit - @asalabusandeep
Jewellery - @silverqueenj 
Photographer - @pornsoup 
Makeup & Hair - @dhwanidave18 
Styled by - @sancheetaarekarr 
Assisted by - @dishajshah03 
Location - @atrangz
Artist publicity - @dreamnhustlemedia 
.
.
.
#clapclap #diipakhosla #magazinecover #contentcreator #influencer #fashion #globalinfluencer #feburarycover #coverreveal",2023-02-2,2023,2,2,Core Influencers,"Facial expression,Product,Publication,Font,Eyelash,Waist,Poster,Fashion design,Lipstick,Jewellery,"
grantcardone_4290201_3034827084992800598_1148_40,2023-02-10_03-26-42_UTC.jpg,40,1148,0,grantcardone,"EXCLUSIVE BREAKFAST FOR MILLION DOLLAR BUSINESS OWNERS in Las Vegas Feb 14th.
.
7:30 -9am BUSINESS OWNER MEETUP before 10X Growth Conference.  GREAT NETWORKING OPPTY

Copy link below for private location & invite. 👇👇

GrantCardone.com/breakfast",2023-02-1,2023,2,1,Core Influencers,"Font,Event,Brand,Advertising,Graphics,Rectangle,Carmine,Banner,Logo,Graphic design,"
kayaancontractor_100226_2867623263451162013_294_6,2022-06-24_10-42-33_UTC.jpg,6,294,0,kayaancontractor,"When I was a young warthog🎶 
.
#25 #12yearslater #kayaancontractor #shapeshifterin 
.
Portrait by the lovely Prerna Nainwal🌸 @prernanainwal",2022-06-2,2022,6,2,Core Influencers,"Shoulder,Dress,Neck,Flash photography,Sleeve,Eyelash,Waist,Day dress,Fashion design,Black hair,"
shwetarohira_533824_3029921367717168655_6406_226,2023-02-03_08-59-55_UTC.jpg,226,6406,0,shwetarohira,"Waiting for that moment ki #batti Jalle (precisely Dimmag ki Batti 😉☺️) 
.
.
.
#weekendvibes #conservatory #fryday #shwetarohira",2023-02-0,2023,2,0,Core Influencers,"Watch,Smile,Plant,Organ,Sleeve,Eyewear,Happy,Umbrella,Thigh,Black hair,"
aashnashroff_969148_3010538447664611840_19326_58,2023-01-07_15-09-31_UTC_1.jpg,58,19326,0,aashnashroff,72 hours (that felt like 3 different seasons 🥶🌧️☀️) in Amsterdam,2023-01-0,2023,1,0,Core Influencers,"Daytime,Sky,Building,Travel,Leisure,City,Fun,Sitting,Scarf,Eyewear,"
aashnashroff_969148_3010538447664611840_19326_58,2023-01-07_15-09-31_UTC_10.jpg,58,19326,0,aashnashroff,72 hours (that felt like 3 different seasons 🥶🌧️☀️) in Amsterdam,2023-01-0,2023,1,0,Core Influencers,"Water,Sky,Smile,Human body,Flash photography,Lighting,Watercraft,Boat,Travel,Lake,"
aashnashroff_969148_3010538447664611840_19326_58,2023-01-07_15-09-31_UTC_2.jpg,58,19326,0,aashnashroff,72 hours (that felt like 3 different seasons 🥶🌧️☀️) in Amsterdam,2023-01-0,2023,1,0,Core Influencers,"Building,Sky,Cloud,Infrastructure,Street light,Road surface,Window,Travel,City,Road,"
aashnashroff_969148_3010538447664611840_19326_58,2023-01-07_15-09-31_UTC_3.jpg,58,19326,0,aashnashroff,72 hours (that felt like 3 different seasons 🥶🌧️☀️) in Amsterdam,2023-01-0,2023,1,0,Core Influencers,"Sky,Light,Traffic light,Road surface,Font,Travel,Asphalt,City,signaling device,Snapshot,"
aashnashroff_969148_3010538447664611840_19326_58,2023-01-07_15-09-31_UTC_4.jpg,58,19326,0,aashnashroff,72 hours (that felt like 3 different seasons 🥶🌧️☀️) in Amsterdam,2023-01-0,2023,1,0,Core Influencers,"Plant,Window,Building,Flowerpot,Temple,Orange,Yellow,Houseplant,Hat,Flower Arranging,"
aashnashroff_969148_3010538447664611840_19326_58,2023-01-07_15-09-31_UTC_5.jpg,58,19326,0,aashnashroff,72 hours (that felt like 3 different seasons 🥶🌧️☀️) in Amsterdam,2023-01-0,2023,1,0,Core Influencers,"Bicycle,Wheel,Sky,Tire,Bicycles--Equipment and supplies,Cloud,Plant,Crankset,Bicycle wheel,Building,"
aashnashroff_969148_3010538447664611840_19326_58,2023-01-07_15-09-31_UTC_6.jpg,58,19326,0,aashnashroff,72 hours (that felt like 3 different seasons 🥶🌧️☀️) in Amsterdam,2023-01-0,2023,1,0,Core Influencers,"Cloud,Sky,Smile,Standing,Luggage and bags,Eyewear,Happy,Travel,Bag,Waist,"
aashnashroff_969148_3010538447664611840_19326_58,2023-01-07_15-09-31_UTC_7.jpg,58,19326,0,aashnashroff,72 hours (that felt like 3 different seasons 🥶🌧️☀️) in Amsterdam,2023-01-0,2023,1,0,Core Influencers,"Smile,Lip,Outerwear,Sky,Cloud,Happy,Gesture,Pink,Cool,Headgear,"
aashnashroff_969148_3010538447664611840_19326_58,2023-01-07_15-09-31_UTC_8.jpg,58,19326,0,aashnashroff,72 hours (that felt like 3 different seasons 🥶🌧️☀️) in Amsterdam,2023-01-0,2023,1,0,Core Influencers,"City,Symmetry,Metropolitan area,Ceiling,Building,Retail,Commercial building,Glass,Metal,Mixed-use,"
aashnashroff_969148_3010538447664611840_19326_58,2023-01-07_15-09-31_UTC_9.jpg,58,19326,0,aashnashroff,72 hours (that felt like 3 different seasons 🥶🌧️☀️) in Amsterdam,2023-01-0,2023,1,0,Core Influencers,"Cloud,Sky,Road surface,Standing,People in nature,Travel,Overcoat,Tree,Leisure,Tints and shades,"
shwetarohira_533824_2975561073268545531_24087_85,2022-11-20_08-55-43_UTC_1.jpg,85,24087,0,shwetarohira,"On Sundays my coffee is recreational. As opposed to weekdays when it’s medicinal 😉☕️
.
.
.
.
#coffee #cappucino #shwetarohira #meetmeinthebackyard #coffeelover #coffeeaddict #sundayvibes",2022-11-2,2022,11,2,Core Influencers,"Smile,Tableware,Food,Drinkware,Dishware,Coffee cup,Cup,Table,Serveware,Saucer,"
shwetarohira_533824_2975561073268545531_24087_85,2022-11-20_08-55-43_UTC_2.jpg,85,24087,0,shwetarohira,"On Sundays my coffee is recreational. As opposed to weekdays when it’s medicinal 😉☕️
.
.
.
.
#coffee #cappucino #shwetarohira #meetmeinthebackyard #coffeelover #coffeeaddict #sundayvibes",2022-11-2,2022,11,2,Core Influencers,"Table,Tableware,Plant,Dishware,Cup,Drinkware,Plate,Serveware,Drink,Leisure,"
shwetarohira_533824_2975561073268545531_24087_85,2022-11-20_08-55-43_UTC_3.jpg,85,24087,0,shwetarohira,"On Sundays my coffee is recreational. As opposed to weekdays when it’s medicinal 😉☕️
.
.
.
.
#coffee #cappucino #shwetarohira #meetmeinthebackyard #coffeelover #coffeeaddict #sundayvibes",2022-11-2,2022,11,2,Core Influencers,"Tableware,Table,Smile,Dishware,Drinkware,Plant,Plate,Cup,Happy,Leisure,"
shwetarohira_533824_2975561073268545531_24087_85,2022-11-20_08-55-43_UTC_4.jpg,85,24087,0,shwetarohira,"On Sundays my coffee is recreational. As opposed to weekdays when it’s medicinal 😉☕️
.
.
.
.
#coffee #cappucino #shwetarohira #meetmeinthebackyard #coffeelover #coffeeaddict #sundayvibes",2022-11-2,2022,11,2,Core Influencers,"Hand,Tableware,Smile,Food,Water,Dishware,Happy,Cup,Finger,Drinkware,"
grantcardone_4290201_3038453750175810831_6889_322,2023-02-15_03-32-14_UTC_1.jpg,322,6889,0,grantcardone,"Day 1 of #10X GrowthCon ‘23 ✔️
.
Lots of new faces in the room which is why we do this. 
.
Grateful to have shared my stage with some amazing individuals. See you back here for Day ✌️
. 
📸 @ray_kachatorian",2023-02-1,2023,2,1,Core Influencers,"Trousers,Microphone,Fashion,Music,Performing arts,Entertainment,Music artist,Suit,Blazer,Fashion design,"
grantcardone_4290201_3038453750175810831_6889_322,2023-02-15_03-32-14_UTC_2.jpg,322,6889,0,grantcardone,"Day 1 of #10X GrowthCon ‘23 ✔️
.
Lots of new faces in the room which is why we do this. 
.
Grateful to have shared my stage with some amazing individuals. See you back here for Day ✌️
. 
📸 @ray_kachatorian",2023-02-1,2023,2,1,Core Influencers,"Musician,Microphone,Music,Entertainment,Music artist,Performing arts,Fashion design,Suit,Audio equipment,Stage,"
grantcardone_4290201_3038453750175810831_6889_322,2023-02-15_03-32-14_UTC_3.jpg,322,6889,0,grantcardone,"Day 1 of #10X GrowthCon ‘23 ✔️
.
Lots of new faces in the room which is why we do this. 
.
Grateful to have shared my stage with some amazing individuals. See you back here for Day ✌️
. 
📸 @ray_kachatorian",2023-02-1,2023,2,1,Core Influencers,"Dress,Tie,Gesture,Entertainment,Performing arts,Interaction,Suit,Event,Thigh,Competition,"
masoomminawala_1355818_3061147253661649347_39780_253,2023-03-18_11-00-11_UTC_1.jpg,253,39780,0,masoomminawala,"Some of my favourite hairstyles, incomingggg! Tell me which one is your favourite?",2023-03-1,2023,3,1,Core Influencers,"Hair,Skin,Smile,Flash photography,Eyelash,Happy,Black hair,Fashion design,Makeover,Thigh,"
masoomminawala_1355818_3061147253661649347_39780_253,2023-03-18_11-00-11_UTC_10.jpg,253,39780,0,masoomminawala,"Some of my favourite hairstyles, incomingggg! Tell me which one is your favourite?",2023-03-1,2023,3,1,Core Influencers,"Smile,Hairstyle,Outerwear,Neck,Sleeve,Waist,Happy,Fashion design,Blazer,Formal wear,"
masoomminawala_1355818_3061147253661649347_39780_253,2023-03-18_11-00-11_UTC_2.jpg,253,39780,0,masoomminawala,"Some of my favourite hairstyles, incomingggg! Tell me which one is your favourite?",2023-03-1,2023,3,1,Core Influencers,"Skin,Hand,Arm,Human body,Sleeve,Waist,Thigh,Fashion design,Trunk,Abdomen,"
masoomminawala_1355818_3061147253661649347_39780_253,2023-03-18_11-00-11_UTC_3.jpg,253,39780,0,masoomminawala,"Some of my favourite hairstyles, incomingggg! Tell me which one is your favourite?",2023-03-1,2023,3,1,Core Influencers,"Joint,Lip,Shoulder,Neck,Wheel,Sleeve,Waist,Standing,Eyewear,Thigh,"
masoomminawala_1355818_3061147253661649347_39780_253,2023-03-18_11-00-11_UTC_4.jpg,253,39780,0,masoomminawala,"Some of my favourite hairstyles, incomingggg! Tell me which one is your favourite?",2023-03-1,2023,3,1,Core Influencers,"Arm,Shoulder,Neck,Flash photography,Sleeve,Waist,Gesture,Eyelash,Fashion design,Lipstick,"
masoomminawala_1355818_3061147253661649347_39780_253,2023-03-18_11-00-11_UTC_5.jpg,253,39780,0,masoomminawala,"Some of my favourite hairstyles, incomingggg! Tell me which one is your favourite?",2023-03-1,2023,3,1,Core Influencers,"Textile,Neck,Sleeve,One-piece garment,Eyewear,Waist,Style,Thigh,Fashion design,Tartan,"
masoomminawala_1355818_3061147253661649347_39780_253,2023-03-18_11-00-11_UTC_6.jpg,253,39780,0,masoomminawala,"Some of my favourite hairstyles, incomingggg! Tell me which one is your favourite?",2023-03-1,2023,3,1,Core Influencers,"Smile,Vision care,Eyewear,Sleeve,Style,Happy,Headgear,Fashion design,Electric blue,Jewellery,"
masoomminawala_1355818_3061147253661649347_39780_253,2023-03-18_11-00-11_UTC_7.jpg,253,39780,0,masoomminawala,"Some of my favourite hairstyles, incomingggg! Tell me which one is your favourite?",2023-03-1,2023,3,1,Core Influencers,"Joint,Lip,Shoulder,Smile,Neck,Flash photography,Eyelash,Sleeve,Gesture,Waist,"
masoomminawala_1355818_3061147253661649347_39780_253,2023-03-18_11-00-11_UTC_8.jpg,253,39780,0,masoomminawala,"Some of my favourite hairstyles, incomingggg! Tell me which one is your favourite?",2023-03-1,2023,3,1,Core Influencers,"Joint,Shoulder,White,Neck,Fashion,Textile,Sleeve,Waist,Thigh,Eyewear,"
masoomminawala_1355818_3061147253661649347_39780_253,2023-03-18_11-00-11_UTC_9.jpg,253,39780,0,masoomminawala,"Some of my favourite hairstyles, incomingggg! Tell me which one is your favourite?",2023-03-1,2023,3,1,Core Influencers,"Shoulder,Smile,Sky,Cloud,Sleeve,Dress,Waist,Fashion design,Day dress,Happy,"
grantcardone_4290201_3048949842810498363_5069_369,2023-03-01_15-06-06_UTC_1.jpg,369,5069,0,grantcardone,"Sitting around and waiting for things to just
happen to you is not effective.

If you want to be great in life an accomplish all
your goals, you must let go of procrastination.

Procrastination will cost you money, doubt, & self
esteem because it fuels negativity.

Check out these 4 tips to help you out.

Go get it done. Now.
.
.
.
.
.
.
#procrastination #fastdecisions
#billionairemindset #success #successtips
#mindset #perfection",2023-03-0,2023,3,0,Core Influencers,"Dress shirt,Sleeve,Collar,Flash photography,Smile,Suit,Blazer,Entertainment,Electric blue,Font,"
grantcardone_4290201_3048949842810498363_5069_369,2023-03-01_15-06-06_UTC_2.jpg,369,5069,0,grantcardone,"Sitting around and waiting for things to just
happen to you is not effective.

If you want to be great in life an accomplish all
your goals, you must let go of procrastination.

Procrastination will cost you money, doubt, & self
esteem because it fuels negativity.

Check out these 4 tips to help you out.

Go get it done. Now.
.
.
.
.
.
.
#procrastination #fastdecisions
#billionairemindset #success #successtips
#mindset #perfection",2023-03-0,2023,3,0,Core Influencers,"Font,Poster,Brand,Graphics,Logo,Event,Darkness,Graphic design,Photo caption,Electric blue,"
grantcardone_4290201_3048949842810498363_5069_369,2023-03-01_15-06-06_UTC_3.jpg,369,5069,0,grantcardone,"Sitting around and waiting for things to just
happen to you is not effective.

If you want to be great in life an accomplish all
your goals, you must let go of procrastination.

Procrastination will cost you money, doubt, & self
esteem because it fuels negativity.

Check out these 4 tips to help you out.

Go get it done. Now.
.
.
.
.
.
.
#procrastination #fastdecisions
#billionairemindset #success #successtips
#mindset #perfection",2023-03-0,2023,3,0,Core Influencers,"Font,Brand,Event,Graphics,Darkness,Photo caption,"
grantcardone_4290201_3048949842810498363_5069_369,2023-03-01_15-06-06_UTC_4.jpg,369,5069,0,grantcardone,"Sitting around and waiting for things to just
happen to you is not effective.

If you want to be great in life an accomplish all
your goals, you must let go of procrastination.

Procrastination will cost you money, doubt, & self
esteem because it fuels negativity.

Check out these 4 tips to help you out.

Go get it done. Now.
.
.
.
.
.
.
#procrastination #fastdecisions
#billionairemindset #success #successtips
#mindset #perfection",2023-03-0,2023,3,0,Core Influencers,"Font,Electric blue,Graphics,Circle,Brand,Darkness,Logo,Event,Magenta,Graphic design,"
grantcardone_4290201_3048949842810498363_5069_369,2023-03-01_15-06-06_UTC_5.jpg,369,5069,0,grantcardone,"Sitting around and waiting for things to just
happen to you is not effective.

If you want to be great in life an accomplish all
your goals, you must let go of procrastination.

Procrastination will cost you money, doubt, & self
esteem because it fuels negativity.

Check out these 4 tips to help you out.

Go get it done. Now.
.
.
.
.
.
.
#procrastination #fastdecisions
#billionairemindset #success #successtips
#mindset #perfection",2023-03-0,2023,3,0,Core Influencers,"Font,Rectangle,Magenta,Darkness,Brand,Electric blue,Graphics,Signage,Logo,Slope,"
grantcardone_4290201_3040481623314063909_20458_481,2023-02-17_22-41-15_UTC.jpg,481,20458,0,grantcardone,"4 very powerful young women right here. 
.
Thank you @megynkelly for showing my girls how important it is to have a voice, have opinions, and to speak up. 
.
#10X @10xgrowthconference",2023-02-1,2023,2,1,Core Influencers,"Clothing,Hair,Smile,Facial expression,Tie,Fashion,Fun,Fashion design,Blazer,Formal wear,"
shwetarohira_533824_3028714466059480428_25192_108,2023-02-01_17-02-01_UTC.jpg,108,25192,0,shwetarohira,"When Lips are Silent penned by @shreyashi_bhattacharya_  is not so regular romance novella. It’s a story of Shreya and Rishabh and their budding romance since school days. The romance in this book felt like an Insta love and went to quick for me. The narration of the author gave me a feeling as if the protagonist Shreya was sharing her tale with me over a cup of coffee which makes the read quick and pacy. I enjoyed the read and what I liked about the book is that though it’s a piece of fiction a lot of parts and emotions felt relatable. It’s a heart warming story and a tear jerker book. I want to tell you more but I am not telling you about their story. All I am saying is that I loved it and my lips are silent 😊
.
.
.
#bookstagram #bookstagrammer #bookreview #bookrecommendations #bookreviewer #bookreviewersofinstagram #shwetarohira",2023-02-0,2023,2,0,Core Influencers,"Watch,Head,Smile,Publication,Gadget,Happy,Jewellery,Event,Fashion design,Reading,"
kayaancontractor_100226_3068430449999547818_208_14,2023-03-28_12-10-35_UTC_1.jpg,14,208,0,kayaancontractor,"Two halves, One Love💗 #maxandnoah 🐶🐶
.
#halfofmyheart #halvesofmyheart #onelove #shotoniphone #myboys #homeiswherethedogis #puppylove #kayaancontractor #shapeshifterin",2023-03-2,2023,3,2,Core Influencers,"Nose,Hand,Dog,Bookcase,Dog breed,Ear,Carnivore,Happy,Shelf,Companion dog,"
kayaancontractor_100226_3068430449999547818_208_14,2023-03-28_12-10-35_UTC_2.jpg,14,208,0,kayaancontractor,"Two halves, One Love💗 #maxandnoah 🐶🐶
.
#halfofmyheart #halvesofmyheart #onelove #shotoniphone #myboys #homeiswherethedogis #puppylove #kayaancontractor #shapeshifterin",2023-03-2,2023,3,2,Core Influencers,"Dog,Dog breed,Carnivore,Comfort,Companion dog,Fawn,Bookcase,Shelf,Snout,Working animal,"
kayaancontractor_100226_2932907174848750204_1222_20,2022-09-22_12-30-02_UTC_1.jpg,20,1222,0,kayaancontractor,"Don’t let anything slow you down. Move comfortably in the all-new Reebok Zig Dynamica 3.0⚡️ @reebokindia 
.
#reebokindia #reebok #theenergyofyourown #reebokzigkinetika #shapeshifterinreebok #move #sport #kayaancontractor #shapeshifterin 
.
Photos: Jaina Kumar @jainakumar",2022-09-2,2022,9,2,Core Influencers,"Joint,Shoe,Leg,Human body,Knee,Thigh,Flash photography,Basic pump,Waist,Wood,"
